,step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
6131381,542,0,145293.42,2980.0,148273.42,0.0,0.0,0
5033787,354,3,786.44,181051.85,180265.41,0.0,0.0,0
4085642,301,3,1810.14,0.0,0.0,0.0,0.0,0
3423472,256,3,2417.77,59106.0,56688.23,0.0,0.0,0
5294330,373,1,117249.99,26105.0,0.0,30435.45,147685.44,0
5940116,404,1,142004.59,3316.0,0.0,121910.65,263915.24,0
5154405,357,1,231676.33,0.0,0.0,3637788.68,3869465.0,0
1186222,132,1,278300.03,1406.0,0.0,1656091.52,2141791.24,0
5115336,356,4,2590333.97,0.0,0.0,2859656.03,5449990.0,0
1233749,134,1,546652.31,0.0,0.0,6784523.24,7331175.55,0
4619257,329,1,324609.22,82113.0,0.0,344347.01,668956.24,0
4355875,309,1,86225.56,0.0,0.0,135005.87,221231.43,0
5996691,426,3,11631.53,0.0,0.0,0.0,0.0,0
3227847,250,1,138087.54,0.0,0.0,384299.2,522386.74,0
1969683,178,3,8460.8,77718.0,69257.2,0.0,0.0,0
5692753,397,3,6340.43,0.0,0.0,0.0,0.0,0
1543757,154,0,207366.5,4067443.89,4274810.39,587967.17,713766.93,0
5556037,383,3,9733.56,15315.0,5581.44,0.0,0.0,0
2831645,226,1,73230.68,15318.0,0.0,0.0,73230.68,0
5248269,371,3,18436.47,20257.0,1820.53,0.0,0.0,0
2123273,183,3,23965.21,0.0,0.0,0.0,0.0,0
4107371,302,1,87925.25,50061.0,0.0,3641002.11,3728927.36,0
5736510,399,1,429320.47,0.0,0.0,10976962.34,11406282.82,0
88639,10,0,22786.17,3288491.36,3311277.54,2501114.96,2364068.61,0
2465831,203,4,90076.59,0.0,0.0,136337.98,226414.56,0
4587845,328,1,95549.82,0.0,0.0,268940.74,364490.56,0
3283888,252,3,7947.18,0.0,0.0,0.0,0.0,0
790937,40,1,205411.83,0.0,0.0,276021.3,481433.12,0
1102836,130,4,49028.96,0.0,0.0,459789.92,508818.88,0
1932996,177,3,5499.69,16166.0,10666.31,0.0,0.0,0
3143143,236,1,339547.49,211535.0,0.0,0.0,339547.49,0
3764520,279,1,184433.86,94883.0,0.0,0.0,184433.86,0
5828123,402,1,193881.19,116377.0,0.0,0.0,193881.19,0
4148609,303,1,152261.69,28149.0,0.0,29106.78,181368.47,0
23965,8,1,209164.1,0.0,0.0,1300764.44,1238942.28,0
2619295,208,1,286574.6,0.0,0.0,2121464.95,2408039.55,0
816277,40,1,58143.88,141514.0,83370.12,0.0,58143.88,0
1254147,134,1,19389.4,9959.0,0.0,887052.72,906442.11,0
308083,16,3,19539.84,10445.0,0.0,0.0,0.0,0
1301895,136,1,256494.2,0.0,0.0,370828.82,627323.02,0
3675387,276,1,7832.09,0.0,0.0,427319.08,435151.17,0
679107,36,0,3464.31,5668584.64,5672048.95,12927.65,386167.99,0
1638381,157,1,16283.09,46284.0,30000.91,9139.06,25422.15,0
1820170,163,0,271938.55,20067798.76,20339737.31,1378449.58,1106511.03,0
5874370,403,1,88777.62,179.0,0.0,2192157.68,2280935.31,0
2442910,203,3,8179.11,17830.46,9651.35,0.0,0.0,0
1482315,141,3,3844.42,1730.0,0.0,0.0,0.0,0
3758413,279,2,1164.9,107485.0,106320.1,1527268.42,1528433.32,0
20492,8,3,3237.48,0.0,0.0,0.0,0.0,0
1717915,160,1,482259.95,60794.0,0.0,5104609.18,5586869.14,0
5507232,380,3,5466.03,0.0,0.0,0.0,0.0,0
3698593,277,1,142668.71,0.0,0.0,181472.99,324141.7,0
1377457,138,1,250567.63,0.0,0.0,675552.33,926119.97,0
4334956,308,3,24548.01,446.0,0.0,0.0,0.0,0
819753,40,0,315332.63,18976936.18,19292268.81,471967.29,156634.66,0
3701972,277,3,9115.76,56532.0,47416.24,0.0,0.0,0
3700623,277,3,11450.12,117892.0,106441.88,0.0,0.0,0
1557962,154,0,17669.99,5600.0,23269.99,0.0,0.0,0
5281965,372,0,27853.7,1997374.83,2025228.53,174577.09,146723.39,0
886396,42,3,885.14,553896.29,553011.15,0.0,0.0,0
1762948,161,1,263270.68,92686.0,0.0,0.0,263270.68,0
2676516,210,0,111584.6,3465722.02,3577306.62,2584843.56,2473258.96,0
6108130,525,0,238942.83,90397.78,329340.6,20791586.03,20552643.2,0
1307217,136,3,8215.62,118490.28,110274.66,0.0,0.0,0
4736019,332,3,7419.61,25329.0,17909.39,0.0,0.0,0
3153053,237,1,141096.85,39842.0,0.0,21213.0,162309.85,0
6262611,612,1,68402.97,30836.0,0.0,0.0,68402.97,0
602143,34,1,407386.32,25328.0,0.0,842600.2,1249986.52,0
4969628,351,1,210077.58,913.0,0.0,170089.44,380167.01,0
1067086,120,1,544890.56,0.0,0.0,2053719.23,2598609.79,0
1418078,139,1,167869.5,48165.0,0.0,2989173.5,3157043.0,0
4395266,321,0,206351.02,101822.0,308173.02,540860.44,334509.42,0
5204010,370,1,249781.41,0.0,0.0,2326294.43,2576075.84,0
4997149,352,3,15814.75,16598.66,783.91,0.0,0.0,0
3326289,253,4,539510.01,11019.0,0.0,984887.79,1524397.8,0
1669457,158,1,87646.89,0.0,0.0,3597931.72,3685578.61,0
6250154,596,3,14139.44,535559.62,521420.18,0.0,0.0,0
4135145,303,1,211633.16,307270.92,95637.75,693794.76,905427.92,0
4875009,348,0,56873.58,361.0,57234.58,456302.71,399429.13,0
2015589,180,3,3649.81,81953.0,78303.19,0.0,0.0,0
3982291,298,0,128146.55,1603277.07,1731423.62,2182079.87,2053933.32,0
1969568,178,0,223982.0,540.0,224522.0,47833.81,0.0,0
4550425,327,3,11404.46,18012.0,6607.54,0.0,0.0,0
4976553,352,0,124545.18,204.0,124749.18,2545493.71,2420948.53,0
3950533,287,3,11921.54,694112.79,682191.25,0.0,0.0,0
4247219,306,3,15902.84,0.0,0.0,0.0,0.0,0
5802498,401,4,137326.07,146.0,0.0,1711516.43,1848842.5,0
3750863,279,0,113717.08,4018082.21,4131799.29,2988936.62,2875219.55,0
2942667,230,1,137722.35,0.0,0.0,654559.85,792282.2,0
1585567,155,0,230700.85,151358.0,382058.85,286582.53,55881.68,0
4901151,349,0,270519.08,50.0,270569.08,781003.12,510484.04,0
2000884,179,1,100193.79,0.0,0.0,332839.91,433033.7,0
5722497,398,1,183192.17,0.0,0.0,1119959.19,1303151.36,0
6232960,594,1,67336.2,11630.0,0.0,316016.79,383352.99,0
4515232,325,3,8003.24,0.0,0.0,0.0,0.0,0
6104246,525,1,443719.49,0.0,0.0,3293159.93,3736879.41,0
1537545,154,0,266960.48,7943996.13,8210956.61,647226.65,412258.89,0
6325539,688,3,17837.01,21892.0,4054.99,0.0,0.0,0
1319893,136,3,10359.13,421043.0,410683.87,0.0,0.0,0
4092264,301,3,8978.64,250417.0,241438.36,0.0,0.0,0
1458117,140,1,121730.94,0.0,0.0,152165.16,273896.1,0
3172102,238,3,18057.86,19908.31,1850.45,0.0,0.0,0
4047634,300,1,128158.4,0.0,0.0,264528.04,392686.44,0
4135409,303,1,95076.14,206034.17,110958.03,561801.48,656877.63,0
4453352,323,4,985874.92,0.0,0.0,5662615.79,6648490.71,0
2408513,202,3,23431.96,31183.0,7751.04,0.0,0.0,0
4924381,350,0,57762.33,1759654.6,1817416.92,8685684.56,8627922.23,0
996664,45,1,53948.17,5512.0,0.0,178052.68,232000.85,0
5300452,373,1,303300.92,0.0,0.0,8450911.44,8754212.35,0
650263,35,0,98374.57,6734721.93,6833096.5,28156277.4,28057902.84,0
2111997,183,1,464866.46,32575.0,0.0,0.0,464866.46,0
4962129,351,0,244570.35,7453074.43,7697644.78,281401.13,36830.78,0
1983809,179,1,258613.38,92053.0,0.0,528441.11,787054.49,0
3037703,234,1,97589.67,68.0,0.0,194721.45,292311.11,0
5109304,355,1,384508.46,0.0,0.0,849846.93,1234355.39,0
1767804,162,1,268658.44,383897.0,115238.56,552835.93,1458248.62,0
2835059,226,1,132151.77,0.0,0.0,236626.0,0.0,0
5851425,402,4,395304.31,0.0,0.0,552203.98,808222.77,0
3756909,279,1,53741.78,277.0,0.0,321124.17,374865.95,0
1739155,161,1,319646.11,0.0,0.0,4418512.97,4738159.08,0
4727157,332,3,12155.9,0.0,0.0,0.0,0.0,0
6220918,590,0,47095.44,2121473.26,2168568.71,71385.47,24290.03,0
6214700,589,1,51829.2,3236.0,0.0,185438.41,237267.61,0
3990699,298,1,233476.59,0.0,0.0,600183.95,833660.53,0
758795,38,3,16485.97,20859.0,4373.03,0.0,0.0,0
1658499,158,0,235923.86,45858.21,281782.08,406642.37,170718.51,0
4233693,306,1,363791.66,0.0,0.0,784751.37,1148543.03,0
461224,19,3,12025.48,41888.31,29862.84,0.0,0.0,0
684236,36,1,71378.05,0.0,0.0,734745.59,806123.64,0
2169220,185,3,38392.21,0.0,0.0,0.0,0.0,0
406225,18,1,130995.67,22168.0,0.0,9897108.9,10028104.57,0
6051163,493,3,25460.43,29776.0,4315.57,0.0,0.0,0
4668050,330,3,42108.41,0.0,0.0,0.0,0.0,0
2894959,228,3,6021.36,127546.94,121525.58,0.0,0.0,0
6114040,527,4,271562.24,0.0,0.0,2934954.49,3206516.74,0
2485777,204,1,47359.36,40442.0,0.0,14319003.32,14366362.68,0
2043877,181,1,177428.9,0.0,0.0,1576412.12,1895754.26,0
5479383,379,3,21547.12,18214.81,0.0,0.0,0.0,0
5096760,355,0,186434.64,703.0,187137.64,0.0,0.0,0
1382645,138,1,105786.88,0.0,0.0,637338.62,743125.5,0
3184404,239,0,180208.86,31942.0,212150.86,237382.41,57173.55,0
5693471,397,3,42587.32,0.0,0.0,0.0,0.0,0
5985696,408,1,66692.96,118786.11,52093.15,212349.43,279042.39,0
4312779,308,3,2536.11,0.0,0.0,0.0,0.0,0
3569774,260,3,3361.14,0.0,0.0,0.0,0.0,0
3034912,234,0,382871.11,7004569.49,7387440.6,875031.8,492160.69,0
1436928,140,3,1689.38,124845.0,123155.62,0.0,0.0,0
5826478,402,3,2128.4,20915.0,18786.6,0.0,0.0,0
703328,37,1,51265.97,0.0,0.0,87767.73,139033.7,0
4043808,300,0,112943.73,19158.0,132101.73,549795.19,436851.46,0
2129652,183,3,20277.79,31381.0,11103.21,0.0,0.0,0
1483902,141,1,355207.55,0.0,0.0,3798910.78,4154118.32,0
4859569,348,1,20694.57,0.0,0.0,183215.5,203910.07,0
4464924,324,2,1540.99,20257.0,18716.01,57733.69,59274.68,0
1314984,136,3,19998.58,45657.39,25658.81,0.0,0.0,0
1815635,163,1,28545.99,35465.52,6919.53,3777092.46,3805638.45,0
3881963,283,0,113561.2,105110.0,218671.2,6733026.34,6619465.14,0
1578058,155,0,247474.04,8366365.19,8613839.23,2496597.69,2249123.65,0
4391845,321,1,286112.21,13374.0,0.0,3765428.2,4051540.41,0
2920296,229,3,8649.51,21067.0,12417.49,0.0,0.0,0
5902194,403,1,240544.11,15138.0,0.0,0.0,251507.08,0
3027106,233,0,220408.49,1945761.4,2166169.9,828106.27,531343.34,0
2101986,182,3,4420.59,0.0,0.0,0.0,0.0,0
309672,16,0,488423.21,6867475.1,7355898.31,1360062.57,887756.45,0
4932854,350,1,174925.63,0.0,0.0,7153501.13,7328426.76,0
2320214,188,3,8213.9,349243.38,341029.48,0.0,0.0,0
2844066,226,1,355061.79,0.0,0.0,11387334.06,11742395.85,0
172453,12,0,229149.99,12482897.06,12712047.05,1350348.22,1121198.23,0
5884241,403,3,17080.78,0.0,0.0,0.0,0.0,0
2705655,211,4,479832.09,0.0,0.0,1421866.94,1901699.03,0
5539183,382,1,79946.03,0.0,0.0,4842760.65,4922706.68,0
786817,39,1,2730.91,42733.0,40002.09,1806922.67,1809653.57,0
3931042,285,3,4792.22,13286.0,8493.78,0.0,0.0,0
3460493,257,3,5556.96,10027.0,4470.04,0.0,0.0,0
5715318,398,0,262917.64,25980345.26,26243262.9,3741515.58,3478597.94,0
5715901,398,1,229428.85,0.0,0.0,1226936.33,1456365.17,0
1389998,139,1,53119.93,0.0,0.0,624345.02,677464.95,0
2634138,209,3,14840.3,0.0,0.0,0.0,0.0,0
1047891,95,3,5288.94,420603.0,415314.06,0.0,0.0,0
140513,11,1,20037.82,10834.0,0.0,1514.0,22524.74,0
3733267,278,3,6387.09,38372.17,31985.08,0.0,0.0,0
3070299,235,3,362.25,0.0,0.0,0.0,0.0,0
1330063,137,1,122768.43,0.0,0.0,1471131.62,1593900.05,0
6137204,544,0,104495.82,1155328.81,1259824.64,203639.32,99143.5,0
6311827,686,1,250001.55,65409.0,0.0,2197323.77,2447325.32,0
6142509,545,3,2927.48,0.0,0.0,0.0,0.0,0
4768348,334,3,13834.8,21283.0,7448.2,0.0,0.0,0
1891484,165,3,14379.66,245.0,0.0,0.0,0.0,0
2665102,210,3,2118.63,287558.01,285439.38,0.0,0.0,0
1399121,139,1,141514.6,61433.0,0.0,727484.96,868999.56,0
3161441,237,3,6726.78,0.0,0.0,0.0,0.0,0
930784,43,0,225059.02,33585.0,258644.02,4333189.33,4108130.31,0
595963,33,1,283431.2,0.0,0.0,2429401.59,2537184.13,0
598260,33,1,53318.11,0.0,0.0,412943.33,466261.44,0
4550379,327,3,41142.36,10267.0,0.0,0.0,0.0,0
3925163,285,3,4308.23,21679.0,17370.77,0.0,0.0,0
3357350,254,4,510053.3,7526.0,0.0,400324.71,910378.01,0
5326807,374,0,140663.68,1668554.71,1809218.39,2616084.57,2475420.88,0
1316608,136,0,132541.41,2300.0,134841.41,0.0,0.0,0
6257098,598,3,13583.38,20295.0,6711.62,0.0,0.0,0
3712638,277,1,112636.97,1202.66,0.0,152238.71,264875.68,0
1866705,164,0,100700.36,0.0,100700.36,3201003.56,3100303.2,0
254635,14,1,151318.29,320921.6,169603.31,217676.24,389548.7,0
5991527,419,3,42388.5,1050.0,0.0,0.0,0.0,0
345529,16,1,456049.9,101024.0,0.0,176908.45,632958.35,0
609979,34,0,12852.2,6490114.07,6502966.27,271434.02,267302.44,0
235361,14,4,185630.59,412454.31,226823.72,10615590.76,10524098.22,0
1659580,158,3,18693.88,0.0,0.0,0.0,0.0,0
366937,17,3,9481.91,0.0,0.0,0.0,0.0,0
6210569,588,3,12660.87,22812.0,10151.13,0.0,0.0,0
2512930,205,0,185782.29,9852902.52,10038684.81,415231.38,229449.09,0
299788,15,0,218712.67,36559.0,255271.67,3768884.54,3550171.87,0
5691457,397,1,398490.64,0.0,0.0,7207314.42,7605805.06,0
217251,13,3,5792.93,546442.48,540649.55,0.0,0.0,0
1105579,130,0,27583.85,2732340.66,2759924.51,174523.19,146939.35,0
3529296,259,1,76276.87,72.0,0.0,2907461.92,2983738.78,0
1517216,153,4,349024.1,0.0,0.0,462657.37,811681.47,0
5500952,380,1,178864.47,0.0,0.0,8229734.17,8408598.65,0
3641927,275,3,5936.51,111765.06,105828.55,0.0,0.0,0
2694749,211,1,229765.46,3683.0,0.0,0.0,229765.46,0
3818314,281,1,95449.79,303510.0,208060.21,442756.28,538206.08,0
2457894,203,1,243833.47,20395.0,0.0,1527124.12,1453814.91,0
4923566,350,1,476250.64,0.0,0.0,747409.18,1223659.82,0
2855294,227,1,146708.16,31403.0,0.0,746086.44,892794.59,0
5342171,374,1,252475.02,11826.23,0.0,658491.56,910966.58,0
1239605,134,1,162648.56,647693.79,485045.23,0.0,162648.56,0
3012034,232,3,29289.25,0.0,0.0,0.0,0.0,0
3654377,275,3,4914.0,23008.62,18094.63,0.0,0.0,0
3623894,274,0,111704.72,5123536.54,5235241.26,695083.99,583379.27,0
3836012,282,0,102772.84,2665125.64,2767898.47,7745583.52,7642810.68,0
4955384,351,3,20155.01,7179.0,0.0,0.0,0.0,0
3812678,281,1,91689.77,513054.0,421364.23,0.0,91689.77,0
4824520,346,1,238275.17,12369.0,0.0,0.0,238275.17,0
4232224,306,1,110673.28,9627.15,0.0,8849843.03,8960516.31,0
2699207,211,4,902935.91,0.0,0.0,15661691.47,16564627.39,0
4564563,327,1,183375.33,0.0,0.0,1660258.96,1843634.29,0
1550541,154,3,13019.82,0.0,0.0,0.0,0.0,0
4458237,323,1,143582.14,6907.71,0.0,564236.52,707818.66,0
1303120,136,1,141564.32,21134.0,0.0,0.0,141564.32,0
1455700,140,1,67961.6,24415.0,0.0,18005.9,85967.5,0
4068598,300,4,719139.52,0.0,0.0,741777.71,1460917.23,0
1361819,138,3,22279.86,198916.0,176636.14,0.0,0.0,0
1356530,138,3,5123.5,0.0,0.0,0.0,0.0,0
1471799,141,1,49906.17,0.0,0.0,82202.35,132108.52,0
1711220,160,0,95109.12,1010349.8,1105458.92,513281.91,418172.79,0
2471644,204,0,89581.09,9224540.59,9314121.69,164425.4,74844.31,0
5322110,374,1,330061.88,147693.0,0.0,0.0,330061.88,0
954109,44,0,112437.32,7355184.76,7467622.08,671804.52,559367.2,0
266033,15,1,710092.27,0.0,0.0,207111.72,645292.81,0
581618,33,1,340255.79,181795.06,0.0,490950.65,831206.44,0
3024565,233,1,321466.69,10202.0,0.0,181277.37,502744.06,0
1446510,140,1,167695.02,0.0,0.0,3615591.51,3783286.52,0
847873,41,1,155399.19,28563.0,0.0,0.0,155399.19,0
1640480,157,3,4287.39,22841.0,18553.61,0.0,0.0,0
2205898,186,1,48320.98,9027.0,0.0,0.0,48320.98,0
4252219,306,3,16169.12,275925.03,259755.91,0.0,0.0,0
927877,43,3,3821.64,153114.07,149292.42,0.0,0.0,0
3015121,232,3,13070.0,638492.51,625422.51,0.0,0.0,0
45412,9,3,9766.58,497185.15,487418.56,0.0,0.0,0
3784721,280,0,9436.73,679092.57,688529.31,2993770.27,2984333.54,0
4481965,324,3,14057.64,0.0,0.0,0.0,0.0,0
4026765,299,1,548389.01,59377.0,0.0,1885188.6,2433577.61,0
4156992,303,0,137070.41,8792.0,145862.41,151658.24,14587.82,0
5292090,373,3,1424.03,449229.0,447804.97,0.0,0.0,0
5425198,378,0,85946.41,71440.0,157386.41,321183.42,235237.01,0
4345117,308,1,169865.86,0.0,0.0,2824398.58,2994264.44,0
6175556,564,4,337798.85,30763.0,0.0,0.0,337798.85,0
220158,14,1,133306.59,47601.1,0.0,473913.98,607220.57,0
6192058,571,1,232279.22,345559.0,113279.78,176388.32,408667.54,0
2857389,227,1,148411.33,109543.0,0.0,743980.32,892391.65,0
5153421,357,1,9759.6,0.0,0.0,1418853.3,1428612.9,0
4143998,303,0,111168.42,223.0,111391.42,406145.58,294977.16,0
3741976,279,1,97392.76,102194.0,4801.24,0.0,97392.76,0
1288841,135,0,33348.68,8671928.84,8705277.51,62361.66,29012.99,0
3768455,280,3,3560.03,50226.0,46665.97,0.0,0.0,0
2716680,211,3,1967.51,281.0,0.0,0.0,0.0,0
758283,38,1,281738.13,0.0,0.0,4976668.36,5258406.49,0
2590788,207,1,263204.99,9509.0,0.0,625898.64,889103.63,0
3402797,255,1,286936.39,8339.0,0.0,947457.8,1234394.19,0
5018042,353,3,5476.18,31238.0,25761.82,0.0,0.0,0
4354042,309,3,28479.65,11591.0,0.0,0.0,0.0,0
3440340,257,3,16782.57,31313.0,14530.43,0.0,0.0,0
2640722,209,3,16351.33,0.0,0.0,0.0,0.0,0
932292,43,3,13460.49,21592.0,8131.51,0.0,0.0,0
6072792,514,4,1586799.21,1614.0,0.0,278047.18,1864846.39,0
3152014,237,3,21972.05,34625.52,12653.47,0.0,0.0,0
354885,17,3,20797.16,0.0,0.0,0.0,0.0,0
185255,13,0,370213.59,7130310.58,7500524.17,832693.42,462479.83,0
5229756,371,3,12668.14,11160.0,0.0,0.0,0.0,0
108877,11,4,1739911.28,7655.0,0.0,6826024.09,8565935.38,0
742221,38,4,98862.23,0.0,0.0,2682399.65,2781261.88,0
2848387,227,1,33954.59,0.0,0.0,913194.22,947148.81,0
2814469,225,3,3958.2,0.0,0.0,0.0,0.0,0
1740660,161,4,145582.83,70907.0,0.0,8502019.48,8647602.32,0
1073621,129,3,2139.84,0.0,0.0,0.0,0.0,0
4103936,301,0,78437.54,299064.0,377501.54,2776960.22,2698522.68,0
3414806,256,3,10449.98,0.0,0.0,0.0,0.0,0
1978377,179,0,125934.36,3898456.38,4024390.74,1080497.89,954563.53,0
2467489,203,1,80747.29,0.0,0.0,7299783.54,7380530.83,0
2960224,230,1,63358.49,254149.0,190790.51,3160104.32,3223462.81,0
473055,19,1,112960.15,0.0,0.0,745526.21,858486.36,0
224223,14,1,10840.78,240516.0,229675.22,9273.0,20113.78,0
2173908,185,3,15046.87,0.0,0.0,0.0,0.0,0
3934813,285,0,329288.85,9485484.29,9814773.14,1540755.64,1211466.79,0
1168915,132,0,232638.59,181.0,232819.59,0.0,0.0,0
6077976,518,1,108975.27,198507.0,89531.73,0.0,108975.27,0
2250426,187,0,116493.48,49511.0,166004.48,441752.21,222399.99,0
3616085,273,0,141372.22,125075.0,266447.22,2008870.08,1867497.85,0
1092935,130,4,321712.19,0.0,0.0,4789031.02,5110743.21,0
4090421,301,3,6776.8,0.0,0.0,0.0,0.0,0
4133761,303,4,1421383.57,0.0,0.0,5252728.4,6674111.97,0
4517329,325,0,455966.37,4518.0,460484.37,0.0,0.0,0
3393665,255,1,228489.07,0.0,0.0,1519317.92,1747806.99,0
1644456,157,0,201776.71,356311.0,558087.71,171376.03,0.0,0
1754177,161,1,135887.91,10058.0,0.0,289857.93,425745.84,0
4485688,324,1,319367.56,0.0,0.0,6131953.85,6451321.41,0
5975051,407,3,37831.74,157866.11,120034.36,0.0,0.0,0
3923781,285,1,117597.87,196.0,0.0,115057.08,232654.95,0
3559720,260,0,169345.3,5195862.62,5365207.92,250681.2,81335.9,0
4365769,310,1,13846.15,644537.0,630690.85,0.0,13846.15,0
1755527,161,1,622908.71,0.0,0.0,923855.87,1646545.59,0
3825301,282,4,3508618.72,0.0,0.0,7419504.19,10928122.91,0
5642458,396,1,71685.23,725.0,0.0,1455132.78,1526818.0,0
2360075,190,0,100267.38,5611.0,105878.38,854336.07,754068.7,0
4899868,349,3,9319.01,0.0,0.0,0.0,0.0,0
5281326,372,1,171707.08,2035.0,0.0,15259.32,186966.4,0
501932,20,1,31072.85,100560.0,69487.15,54767.18,134024.02,0
394790,18,0,199775.3,1702112.71,1901888.01,771846.75,572071.45,0
6178439,565,3,39406.65,51378.0,11971.35,0.0,0.0,0
4934099,350,1,255158.56,21577.0,0.0,0.0,255158.56,0
3062482,234,4,392139.55,17744.0,0.0,176647.39,568786.95,0
5612597,395,1,195279.32,8034.0,0.0,0.0,195279.32,0
4448409,323,1,153817.51,20235.0,0.0,2250971.56,2404789.07,0
913830,43,0,7315.19,117907.0,125222.19,0.0,11887.62,0
1832595,163,0,127063.94,10653.0,137716.94,1218509.16,1091445.23,0
2677630,210,1,101840.36,0.0,0.0,392122.92,493963.27,0
3690426,277,3,10692.69,49964.0,39271.31,0.0,0.0,0
719934,37,3,52581.29,9389.0,0.0,0.0,0.0,0
3926763,285,3,6987.5,0.0,0.0,0.0,0.0,0
2943007,230,0,35576.03,2907725.04,2943301.06,1743359.67,1707783.64,0
4960878,351,3,16227.49,484040.32,467812.83,0.0,0.0,0
3099631,235,1,260438.25,0.0,0.0,2752418.75,3012857.0,0
6076037,518,1,43188.32,4288.0,0.0,0.0,43188.32,0
2754142,212,1,124020.34,0.0,0.0,2834177.14,2958197.48,0
6252994,596,3,19493.43,315382.81,295889.38,0.0,0.0,0
2640083,209,1,207248.12,154265.0,0.0,49992.44,257240.56,0
5635413,396,0,98119.99,1823929.94,1922049.93,3388555.85,3342996.29,0
5023046,353,0,138938.86,167.0,139105.86,0.0,0.0,0
5986026,408,3,3445.75,30123.0,26677.25,0.0,0.0,0
1043769,94,3,16277.14,3161.0,0.0,0.0,0.0,0
6343657,692,0,166522.38,7658197.79,7824720.17,177051.91,10529.53,0
3798560,281,1,149436.87,128102.0,0.0,226169.97,375606.84,0
428481,18,4,35902.8,0.0,0.0,337143.87,373046.67,0
5816550,401,0,161602.67,15363495.48,15525098.15,662065.18,500462.51,0
4077929,301,3,11449.81,4553.0,0.0,0.0,0.0,0
4447109,323,3,16214.77,0.0,0.0,0.0,0.0,0
5592747,394,1,167945.85,0.0,0.0,12556946.77,12724892.62,0
2350322,189,1,181004.5,376292.0,195287.5,0.0,181004.5,0
5511345,380,1,150687.13,10665.0,0.0,37101.84,187788.96,0
1187023,132,3,20034.79,0.0,0.0,0.0,0.0,0
5609367,394,3,8698.57,0.0,0.0,0.0,0.0,0
993411,45,3,11548.05,0.0,0.0,0.0,0.0,0
4177314,304,0,153655.97,31752.0,185407.97,0.0,0.0,0
5926787,404,3,9093.96,0.0,0.0,0.0,0.0,0
4308546,307,1,318455.25,0.0,0.0,1028202.44,1346657.69,0
3362845,254,4,193442.21,0.0,0.0,1055275.79,1248718.0,0
997009,45,1,84209.9,43793.75,0.0,864758.42,948968.32,0
1591517,156,0,281416.71,1656908.63,1938325.34,543485.66,262068.96,0
3749230,279,1,236757.45,0.0,0.0,1117259.88,1354017.33,0
6122385,540,3,697.12,27062.0,26364.88,0.0,0.0,0
3752266,279,3,24140.51,0.0,0.0,0.0,0.0,0
3809916,281,4,233891.03,10674.0,0.0,33750.81,267641.84,0
2278716,187,3,2300.06,20483.0,18182.94,0.0,0.0,0
1537250,154,3,32564.55,237146.8,204582.24,0.0,0.0,0
683687,36,3,18047.33,4477.94,0.0,0.0,0.0,0
2525143,205,4,745735.54,40715.0,0.0,3734843.05,4480578.59,0
4166952,304,3,24469.32,10477.29,0.0,0.0,0.0,0
3123537,236,1,142536.22,0.0,0.0,160412.16,302948.38,0
2691089,211,0,131536.37,5365729.95,5497266.32,280235.0,148698.63,0
5729814,399,3,25985.68,16500.0,0.0,0.0,0.0,0
2895350,228,0,123235.38,157225.0,280460.38,108094.32,0.0,0
1459759,140,1,16191.62,2537.0,0.0,126367.01,142558.63,0
1209612,133,3,47847.53,0.0,0.0,0.0,0.0,0
5022957,353,1,238858.49,55168.0,0.0,0.0,238858.49,0
128526,11,1,226881.87,19646.51,0.0,12250609.99,12477491.86,0
3789903,280,0,176845.67,1133272.43,1310118.1,7002943.99,6826098.32,0
3846773,282,0,17015.05,6299142.45,6316157.5,372283.6,355268.55,0
3919070,284,1,182034.1,5629.0,0.0,1102844.57,1284878.68,0
2107522,183,4,715841.11,16512.0,0.0,141002.38,856843.48,0
4289070,307,0,169335.04,10994.0,180329.04,1472224.12,1302889.08,0
3245153,250,3,32562.57,100578.0,68015.43,0.0,0.0,0
4887536,349,3,7431.22,0.0,0.0,0.0,0.0,0
6204100,585,0,224137.99,843.0,224980.99,134915.95,0.0,0
3173588,238,0,80190.63,8647866.37,8728057.0,604568.53,524377.89,0
1068199,120,1,232955.25,0.0,0.0,2433389.75,2666345.0,0
3124176,236,1,88263.52,0.0,0.0,2019925.2,2182054.9,0
1705887,160,3,6113.05,0.0,0.0,0.0,0.0,0
134609,11,0,370750.43,259.0,371009.43,21220.0,0.0,0
2794841,216,4,1591587.2,0.0,0.0,6960872.61,8552459.81,0
1222937,133,1,344096.18,1634.0,0.0,5262760.83,5606857.01,0
4471116,324,0,218351.56,9358850.59,9577202.15,6117467.37,5899115.81,0
2218019,186,3,23199.47,18685.0,0.0,0.0,0.0,0
1202725,133,3,3307.8,0.0,0.0,0.0,0.0,0
4526348,326,1,174850.88,20816.0,0.0,437778.59,612629.47,0
1794034,162,1,60675.5,0.0,0.0,4889879.63,4950555.13,0
5752076,399,3,23087.75,0.0,0.0,0.0,0.0,0
5826524,402,3,7570.19,209447.39,201877.2,0.0,0.0,0
1800955,162,0,315033.43,1317046.65,1632080.08,2597481.08,2282447.65,0
3191524,241,3,5755.29,81910.0,76154.71,0.0,0.0,0
5059579,354,1,58331.76,0.0,0.0,1280470.35,1338802.11,0
4188615,305,1,213533.2,1213.0,0.0,342136.25,555669.45,0
